1399496414420,-0.41299438,0.10005188,9.810013
1399496414429,-0.3296814,0.07029724,9.8207245
1399496414449,-0.33087158,0.07029724,9.779068
1399496414469,-0.3534851,0.061965942,9.850479
1399496414490,-0.35110474,0.07624817,9.85524
1399496414510,-0.35229492,0.090530396,9.870712
1399496414530,-0.33563232,0.052444458,9.831436
1399496414550,-0.35824585,0.0572052,9.874283
1399496414570,-0.34753418,0.066726685,9.838577
1399496414590,-0.3296814,0.08457947,9.79216
1399496414610,-0.34872437,0.0738678,9.835007
1399496414926,-0.36657715,0.06791687,9.845718
1399496414993,-0.36538696,0.07267761,9.837387
1399496415060,-0.36062622,0.069107056,9.8207245
1399496415127,-0.35705566,0.052444458,9.819534
1399496415194,-0.36776733,0.06791687,9.8528595
1399496415262,-0.36538696,0.0572052,9.846909
1399496415329,-0.3546753,0.060775757,9.844528
1399496415396,-0.36895752,0.06315613,9.829056
1399496415463,-0.3546753,0.056015015,9.845718
1399496415530,-0.3618164,0.06434631,9.836197
1399496415597,-0.37371826,0.061965942,9.827866
1399496415664,-0.3451538,0.053634644,9.829056
1399496415732,-0.35110474,0.06315613,9.830246
1399496415799,-0.37490845,0.066726685,9.832626
1399496415866,-0.37490845,0.0572052,9.835007
1399496415933,-0.35586548,0.066726685,9.832626
1399496416001,-0.3701477,0.05958557,9.845718
1399496416067,-0.35110474,0.056015015,9.825485
1399496416134,-0.3618164,0.06315613,9.837387
1399496416202,-0.34039307,0.06315613,9.840958
1399496416269,-0.3546753,0.05482483,9.845718
1399496416336,-0.35705566,0.05482483,9.851669
1399496416403,-0.3534851,0.04411316,9.850479
1399496416470,-0.35229492,0.045303345,9.844528
1399496416537,-0.37252808,0.058395386,9.833817
1399496416605,-0.35705566,0.0488739,9.813583
1399496416672,-0.36062622,0.05958557,9.835007
1399496416739,-0.38442993,0.05958557,9.837387
1399496416806,-0.3618164,0.06434631,9.837387
1399496416873,-0.36776733,0.0655365,9.844528
1399496416940,-0.36538696,0.056015015,9.821915
1399496417008,-0.3546753,0.061965942,9.838577
1399496417075,-0.35229492,0.06434631,9.838577
1399496417141,-0.3713379,0.05482483,9.821915
1399496417209,-0.3796692,0.052444458,9.833817
1399496417276,-0.3701477,0.03816223,9.839767
1399496417343,-0.36657715,0.05958557,9.850479
1399496417416,-0.3618164,0.053634644,9.844528
1399496417480,-0.35229492,0.051254272,9.840958
1399496417546,-0.3713379,0.053634644,9.833817
1399496417615,-0.35824585,0.0488739,9.832626
1399496417682,-0.36776733,0.058395386,9.843338
1399496417747,-0.3701477,0.061965942,9.838577
1399496417815,-0.35824585,0.060775757,9.840958
1399496417882,-0.35705566,0.0572052,9.833817
1399496417951,-0.35229492,0.047683716,9.832626
1399496418018,-0.35110474,0.0572052,9.829056
