1398865419798,0.19519043,-0.021347046,10.096848
1398865419865,0.19995117,-0.01777649,10.086136
1398865419932,0.20947266,7.6293945E-5,10.092087
1398865419999,0.19400024,-0.021347046,10.096848
1398865420066,0.1975708,-0.02015686,10.11351
1398865420133,0.21899414,-0.0046844482,10.101608
1398865420201,0.19281006,-0.013015747,10.084946
1398865420267,0.21780396,-0.010635376,10.071854
1398865420335,0.22018433,-0.00944519,10.092087
1398865420402,0.2142334,-0.014205933,10.095657
1398865420469,0.19995117,-0.024917603,10.102798
1398865420536,0.19876099,-0.026107788,10.108749
1398865420604,0.21185303,-0.016586304,10.095657
1398865420671,0.20828247,-0.016586304,10.088516
1398865420738,0.19995117,-0.021347046,10.0837555
1398865420805,0.20828247,-0.008255005,10.093277
1398865420872,0.21304321,-0.024917603,10.075424
1398865420939,0.19876099,-0.02015686,10.092087
1398865421006,0.1892395,-0.022537231,10.101608
1398865421073,0.20352173,-0.023727417,10.107559
1398865421140,0.19161987,-0.014205933,10.099228
1398865421207,0.19638062,-0.015396118,10.098038
1398865421275,0.20471191,-0.0034942627,10.073044
1398865421342,0.19995117,-0.010635376,10.095657
1398865421410,0.21899414,-0.005874634,10.084946
1398865421476,0.1892395,-0.02848816,10.092087
1398865421543,0.18209839,-0.02848816,10.100418
1398865421611,-0.028564453,-0.053482056,10.081375
1398865421677,0.21780396,-0.014205933,10.055191
1398865421745,0.1975708,-0.01777649,10.106369
1398865421812,0.19995117,-0.01777649,10.098038
1398865421880,0.21066284,-0.016586304,10.0837555
1398865421946,0.23208618,-0.0046844482,10.092087
1398865422014,0.18566895,-0.016586304,10.086136
1398865422081,-0.35705566,0.03816223,10.1158905
1398865422147,-0.5189209,-0.06538391,10.100418
1398865422215,-0.12854004,0.23692322,10.719315
1398865422282,-1.7031555,-0.17964172,13.337723
1398865422349,-4.913086,-0.6830902,11.892838
1398865422417,-8.581238,-0.7556915,12.864029
1398865422483,-5.7688293,-0.6164398,3.511551
1398865422550,-1.2294617,0.99150085,-3.3201141
1398865422618,-3.2551575,-0.7902069,-8.022537
1398865422685,-3.9145203,-1.3817291,-12.164383
1398865422752,-9.160858,0.5439911,-7.2405853
1398865422819,-13.745453,2.3816376,0.1278534
1398865422886,0.45703125,0.39164734,2.473709
1398865422955,-3.181366,6.3961334,15.896622
1398865423022,8.356293,0.22740173,12.348679
1398865423089,6.6733704,2.898178,21.542862
1398865423155,5.6426697,-1.2365265,22.702103
1398865423222,2.4517822,-8.18721,-2.5381622
1398865423289,-0.5927124,2.917221,6.507248
1398865423357,1.4020386,-4.5583344,-0.019729614
1398865423424,3.9109497,-3.4621735,-11.168198
1398865423490,9.553619,-4.152481,-10.269608
1398865423558,2.3184814,-7.114853,-8.74379
1398865423625,-6.4615173,-7.9408417,-12.20723
1398865423692,3.219452,-7.878952,-11.020615
1398865423760,-4.597687,-8.800156,-11.557388
1398865423827,-5.6783752,-3.9227753,-6.4990997
1398865423893,-11.511475,-0.16178894,-0.11732483
1398865423960,-8.933533,-1.5078888,3.8876495
1398865424028,-2.0435486,-0.6604767,9.592209
1398865424095,3.669342,0.10005188,16.025162
1398865424163,8.139679,0.85343933,19.045853
1398865424231,7.1173096,-0.25938416,13.976852
1398865424298,2.829071,2.3471222,16.107285
1398865424365,1.8376465,1.1926422,8.684097
1398865424433,2.2863464,-0.78782654,-1.2015839
1398865424498,2.7160034,3.03862,-3.4236603
1398865424565,0.79623413,1.0914764,-10.711166
1398865424632,2.6219788,4.6656036,-8.023727
1398865424699,2.6279297,4.2942657,-7.9035187
1398865424768,1.9495239,6.3211517,0.5491791
1398865424835,-4.908325,1.5532684,8.939987
1398865424902,-4.3656006,2.4923248,11.502457
1398865424969,-0.4867859,0.5939789,8.115189
1398865425037,-1.3044434,0.72013855,13.685257
1398865425104,-1.5948486,-0.6902313,13.249649
1398865425171,-1.7936096,0.91889954,13.876877
1398865425237,0.5784302,0.44639587,15.001602
1398865425304,-0.115448,-0.27366638,9.354172
1398865425371,1.6281738,1.1605072,8.24968
1398865425438,1.4663086,0.8665314,11.159683
1398865425506,0.9212036,0.19645691,9.959976
1398865425574,0.2975464,0.18693542,10.076614
1398865425641,0.110687256,0.0738678,10.165878
1398865425708,0.36062622,0.0655365,10.208725
1398865425775,0.26660156,-0.032058716,10.136124
1398865425841,0.44036865,-0.029678345,10.193253
1398865425908,0.6081848,-0.2546234,9.704086
1398865425975,0.3296814,-0.14274597,10.321793
1398865426042,-0.14401245,-0.40696716,10.170639
1398865426109,-0.014282227,0.026260376,10.647903
1398865426176,0.34991455,-0.0332489,10.11232
1398865426244,-0.12854004,-0.11656189,9.971878
1398865426312,0.25350952,0.30952454,10.508652
1398865426379,0.086883545,0.16670227,10.230148
1398865426446,0.036895752,0.27619934,10.575302
1398865426512,-0.017852783,0.33213806,10.228958
1398865426580,0.15353394,0.57255554,10.234909
1398865426647,-0.19042969,0.6999054,9.670761
1398865426714,-0.3368225,0.8498688,9.635056
