1402409090721,"utrecht3515-2","00:25:9c:4d:02:50",-67
1402409090722,"Online gast","ba:8d:12:62:61:46",-87
1402409090735,"CORRYHENK","00:18:f6:ec:07:28",-84
1402409090735,"Mineel","5c:96:9d:66:3e:31",-90
1402409090748,"ARJANHUIJZER-PC_Network","c4:3d:c7:91:0d:70",-95
1402409090748,"FRITZ!Box Fon WLAN 7340","bc:05:43:6f:ca:ae",-87
1402409090760,"tom hart","00:25:86:c6:0d:04",-90
1402409090760,"Ziggo","ea:40:f2:94:28:dc",-82
1402409090785,"H220N8068C4","fc:c8:97:80:68:c4",-84
1402409090786,"Zy_private_CEXC","fc:f5:28:bd:5a:b4",-88
1402409090808,"","00:10:c6:39:97:13",-90
1402409090808,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-86
1402409090820,"FRITZ!Box Fon WLAN 7360","9c:c7:a6:47:c8:12",-87
1402409090820,"TP-LINK_9F58A2","10:fe:ed:9f:58:a2",-91
1402409091847,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-52
1402409091849,"utrecht3515","84:9c:a6:63:e0:86",-73
1402409091884,"SpeedTouch367917","00:18:f6:67:52:c6",-58
1402409091885,"Vlinder","84:9c:a6:b4:da:52",-82
1402409091885,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:59",-66
1402409091913,"Mr-Brown","7a:cb:a8:62:76:bc",-86
1402409091913,"ARJANHUIJZER-PC_Network-2.4G","c4:3d:c7:91:0d:6e",-81
1402409091913,"Duvel","e8:40:f2:94:28:db",-82
1402409091926,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-84
1402409091926,"Tele2modem-internet","00:23:54:85:fd:ca",-87
1402409091926,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-87
1402409091938,"SitecomA1834C","00:0c:f6:a1:83:4c",-79
1402409091938,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-85
1402409091939,"starthere","e0:91:f5:57:be:9e",-92
1402409091951,"StLucia","b8:62:1f:50:f9:46",-88
1402409091951,"HG655D-8561AB","82:b6:86:85:61:a8",-85
1402409091963,"utrecht3515-2","00:25:9c:4d:02:50",-67
1402409091963,"Online gast","ba:8d:12:62:61:46",-87
1402409091963,"CORRYHENK","00:18:f6:ec:07:28",-84
1402409091976,"Mineel","5c:96:9d:66:3e:31",-90
1402409091976,"ARJANHUIJZER-PC_Network","c4:3d:c7:91:0d:70",-97
1402409091976,"FRITZ!Box Fon WLAN 7340","bc:05:43:6f:ca:ae",-87
1402409091988,"tom hart","00:25:86:c6:0d:04",-90
1402409091988,"Ziggo","ea:40:f2:94:28:dc",-82
1402409091988,"H220N8068C4","fc:c8:97:80:68:c4",-84
1402409092000,"Zy_private_CEXC","fc:f5:28:bd:5a:b4",-88
1402409092001,"","00:10:c6:39:97:13",-90
1402409092001,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-86
1402409092013,"FRITZ!Box Fon WLAN 7360","9c:c7:a6:47:c8:12",-87
1402409092013,"TP-LINK_9F58A2","10:fe:ed:9f:58:a2",-91
1402409092013,"FRITZ!Box Fon WLAN 7340","bc:05:43:f2:f7:0f",-88
1402409093026,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-55
1402409093027,"utrecht3515","84:9c:a6:63:e0:86",-73
1402409093045,"SpeedTouch367917","00:18:f6:67:52:c6",-59
1402409093045,"Vlinder","84:9c:a6:b4:da:52",-82
1402409093057,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:59",-62
1402409093058,"Mr-Brown","7a:cb:a8:62:76:bc",-86
1402409093058,"ARJANHUIJZER-PC_Network-2.4G","c4:3d:c7:91:0d:6e",-79
1402409093088,"Duvel","e8:40:f2:94:28:db",-82
1402409093089,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-84
1402409093111,"Tele2modem-internet","00:23:54:85:fd:ca",-87
1402409093111,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-87
1402409093123,"SitecomA1834C","00:0c:f6:a1:83:4c",-83
1402409093123,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-88
1402409093135,"starthere","e0:91:f5:57:be:9e",-80
1402409093135,"StLucia","b8:62:1f:50:f9:46",-88
1402409093147,"HG655D-8561AB","82:b6:86:85:61:a8",-85
1402409093147,"Online gast","ba:8d:12:62:61:46",-88
1402409093159,"CORRYHENK","00:18:f6:ec:07:28",-88
1402409093159,"ARJANHUIJZER-PC_Network","c4:3d:c7:91:0d:70",-97
1402409093171,"FRITZ!Box Fon WLAN 7340","bc:05:43:6f:ca:ae",-87
1402409093171,"tom hart","00:25:86:c6:0d:04",-90
1402409093183,"Ziggo","ea:40:f2:94:28:dc",-82
1402409093183,"H220N8068C4","fc:c8:97:80:68:c4",-84
1402409093195,"Zy_private_CEXC","fc:f5:28:bd:5a:b4",-88
1402409093195,"","00:10:c6:39:97:13",-90
1402409093207,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-86
1402409093207,"FRITZ!Box Fon WLAN 7360","9c:c7:a6:47:c8:12",-87
1402409093219,"TP-LINK_9F58A2","10:fe:ed:9f:58:a2",-91
1402409093219,"FRITZ!Box Fon WLAN 7340","bc:05:43:f2:f7:0f",-88
1402409093231,"Online","b8:8d:12:62:61:45",-84
1402409093231,"Westdijk Web","00:0c:f6:a0:b8:4c",-87
1402409093243,"LG-IK","fc:f5:28:1d:7a:2c",-90
1402409094393,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-54
1402409094396,"utrecht3515","84:9c:a6:63:e0:86",-73
1402409094410,"SpeedTouch367917","00:18:f6:67:52:c6",-55
1402409094410,"Vlinder","84:9c:a6:b4:da:52",-82
1402409094441,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:59",-66
1402409094442,"Mr-Brown","7a:cb:a8:62:76:bc",-83
1402409094462,"ARJANHUIJZER-PC_Network-2.4G","c4:3d:c7:91:0d:6e",-86
1402409094462,"Duvel","e8:40:f2:94:28:db",-87
1402409094474,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-83
1402409094474,"Tele2modem-internet","00:23:54:85:fd:ca",-88
1402409094486,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-82
1402409094498,"SitecomA1834C","00:0c:f6:a1:83:4c",-83
1402409094498,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-86
1402409094499,"starthere","e0:91:f5:57:be:9e",-80
1402409094510,"StLucia","b8:62:1f:50:f9:46",-88
1402409094511,"HG655D-8561AB","82:b6:86:85:61:a8",-85
1402409094523,"Online gast","ba:8d:12:62:61:46",-84
1402409094523,"CORRYHENK","00:18:f6:ec:07:28",-83
1402409094535,"ARJANHUIJZER-PC_Network","c4:3d:c7:91:0d:70",-97
1402409094547,"FRITZ!Box Fon WLAN 7340","bc:05:43:6f:ca:ae",-84
1402409094547,"tom hart","00:25:86:c6:0d:04",-90
1402409094548,"Ziggo","ea:40:f2:94:28:dc",-84
1402409094560,"H220N8068C4","fc:c8:97:80:68:c4",-84
1402409094560,"Zy_private_CEXC","fc:f5:28:bd:5a:b4",-88
1402409094572,"","00:10:c6:39:97:13",-90
1402409094572,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-86
1402409094584,"FRITZ!Box Fon WLAN 7360","9c:c7:a6:47:c8:12",-87
1402409094596,"TP-LINK_9F58A2","10:fe:ed:9f:58:a2",-91
1402409094608,"FRITZ!Box Fon WLAN 7340","bc:05:43:f2:f7:0f",-88
1402409094609,"Online","b8:8d:12:62:61:45",-84
1402409094621,"Westdijk Web","00:0c:f6:a0:b8:4c",-87
1402409094633,"LG-IK","fc:f5:28:1d:7a:2c",-86
1402409094645,"Sitecom","00:0c:f6:3b:9a:04",-84
1402409095857,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-55
1402409095875,"utrecht3515","84:9c:a6:63:e0:86",-75
1402409095887,"SpeedTouch367917","00:18:f6:67:52:c6",-55
1402409095888,"Vlinder","84:9c:a6:b4:da:52",-81
1402409095900,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:59",-70
