1402407715035,"SpeedTouch367917",-67
1402407715036,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407715037,"FRITZ!Box Fon WLAN 7360",-86
1402407715038,"Zy_private_CEXC",-88
1402407715051,"Duvel",-85
1402407715051,"Ziggo",-84
1402407715052,"Mr-Brown",-89
1402407715053,"Vlinder",-80
1402407715066,"ARJANHUIJZER-PC_Network-2.4G",-81
1402407715067,"Ziggo60CCB",-87
1402407715068,"Zy_private_E4XHWM",-90
1402407715068,"utrecht3515-2",-82
1402407715069,"FRITZ!Box Fon WLAN 7360",-85
1402407715082,"Ziggo",-89
1402407715083,"chmwidor",-85
1402407715083,"Tele2modem-internet",-89
1402407715084,"FRITZ!Box Fon WLAN 7340",-90
1402407715097,"Scheteris",-89
1402407715098,"FRITZ!Box Fon WLAN 7340",-88
1402407715098,"Online",-90
1402407716179,"Wi-Fi-netwerk van R. Kaasenbrood",-58
1402407716181,"utrecht3515",-67
1402407716182,"SpeedTouch367917",-65
1402407716199,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407716199,"FRITZ!Box Fon WLAN 7360",-86
1402407716200,"Zy_private_CEXC",-88
1402407716201,"Duvel",-86
1402407716216,"Ziggo",-86
1402407716216,"Mr-Brown",-91
1402407716217,"Vlinder",-80
1402407716218,"ARJANHUIJZER-PC_Network-2.4G",-82
1402407716231,"Ziggo60CCB",-87
1402407716232,"Zy_private_E4XHWM",-90
1402407716233,"utrecht3515-2",-82
1402407716233,"FRITZ!Box Fon WLAN 7360",-85
1402407716247,"Ziggo",-89
1402407716247,"chmwidor",-85
1402407716248,"Tele2modem-internet",-89
1402407716249,"FRITZ!Box Fon WLAN 7340",-90
1402407716262,"Scheteris",-89
1402407716263,"FRITZ!Box Fon WLAN 7340",-88
1402407716264,"Online",-90
1402407716278,"Mineel",-88
1402407716279,"Sitecom",-90
1402407717352,"Wi-Fi-netwerk van R. Kaasenbrood",-59
1402407717369,"utrecht3515",-67
1402407717370,"SpeedTouch367917",-65
1402407717371,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407717371,"FRITZ!Box Fon WLAN 7360",-86
1402407717385,"Zy_private_CEXC",-88
1402407717386,"Duvel",-86
1402407717387,"Ziggo",-86
1402407717387,"Mr-Brown",-89
1402407717401,"Vlinder",-80
1402407717402,"ARJANHUIJZER-PC_Network-2.4G",-81
1402407717403,"Ziggo60CCB",-87
1402407717403,"Zy_private_E4XHWM",-90
1402407717417,"utrecht3515-2",-82
1402407717418,"FRITZ!Box Fon WLAN 7360",-87
1402407717418,"Ziggo",-89
1402407717419,"chmwidor",-85
1402407717432,"Tele2modem-internet",-89
1402407717433,"FRITZ!Box Fon WLAN 7340",-90
1402407717434,"Scheteris",-89
1402407717448,"Online",-90
1402407717448,"Mineel",-88
1402407717462,"Sitecom",-90
1402407717462,"FRITZ!Box Guest Access",-88
1402407718579,"Wi-Fi-netwerk van R. Kaasenbrood",-59
1402407718581,"utrecht3515",-67
