1402407435399,"Gijsbrecht16",-91
1402407435400,"Tele2modem-internet",-84
1402407435416,"Ziggo",-88
1402407435417,"Ziggo60CCB",-87
1402407435418,"FRITZ!Box Fon WLAN 7360",-88
1402407435668,"Wi-Fi-netwerk van R. Kaasenbrood",-55
1402407435670,"utrecht3515",-64
1402407435671,"SpeedTouch367917",-65
1402407435672,"Wi-Fi-netwerk van R. Kaasenbrood",-62
1402407435702,"Vlinder",-80
1402407435704,"FRITZ!Box Fon WLAN 7360",-86
1402407435705,"Zy_private_CEXC",-90
1402407435706,"Duvel",-83
1402407435706,"ARJANHUIJZER-PC_Network-2.4G",-81
1402407435707,"Mr-Brown",-91
1402407435707,"CORRYHENK",-92
1402407435720,"Zy_private_E4XHWM",-92
1402407435721,"Ziggo",-84
1402407435721,"",-88
1402407435722,"Gijsbrecht16",-91
1402407435722,"Tele2modem-internet",-84
1402407435723,"Ziggo",-88
1402407435724,"Ziggo60CCB",-87
1402407435724,"FRITZ!Box Fon WLAN 7360",-88
1402407435987,"Wi-Fi-netwerk van R. Kaasenbrood",-59
1402407435988,"utrecht3515",-64
1402407435989,"SpeedTouch367917",-65
1402407435990,"Wi-Fi-netwerk van R. Kaasenbrood",-66
1402407435990,"Vlinder",-80
1402407435991,"FRITZ!Box Fon WLAN 7360",-85
1402407436006,"Zy_private_CEXC",-87
1402407436007,"Duvel",-83
1402407436011,"ARJANHUIJZER-PC_Network-2.4G",-81
1402407436012,"Mr-Brown",-91
1402407436013,"CORRYHENK",-92
1402407436014,"Ziggo",-84
1402407436029,"",-89
1402407436030,"Gijsbrecht16",-91
1402407436031,"Tele2modem-internet",-84
1402407436032,"Ziggo",-88
1402407436033,"Ziggo60CCB",-88
1402407436034,"FRITZ!Box Fon WLAN 7360",-88
1402407436360,"Wi-Fi-netwerk van R. Kaasenbrood",-59
1402407436362,"utrecht3515",-64
1402407436363,"SpeedTouch367917",-65
1402407436363,"Wi-Fi-netwerk van R. Kaasenbrood",-66
1402407436364,"Vlinder",-80
1402407436377,"FRITZ!Box Fon WLAN 7360",-85
1402407436379,"Zy_private_CEXC",-87
1402407436381,"Duvel",-83
1402407436383,"ARJANHUIJZER-PC_Network-2.4G",-81
1402407436383,"Mr-Brown",-91
1402407436384,"CORRYHENK",-92
1402407436396,"Ziggo",-84
1402407436397,"",-89
1402407436397,"Gijsbrecht16",-91
1402407436398,"Tele2modem-internet",-84
1402407436399,"Ziggo",-88
1402407436399,"Ziggo60CCB",-88
1402407436412,"FRITZ!Box Fon WLAN 7360",-88
1402407436734,"Wi-Fi-netwerk van R. Kaasenbrood",-60
1402407436738,"utrecht3515",-64
1402407436740,"SpeedTouch367917",-71
1402407436763,"Wi-Fi-netwerk van R. Kaasenbrood",-63
1402407436764,"Vlinder",-81
1402407436766,"FRITZ!Box Fon WLAN 7360",-86
1402407436767,"Zy_private_CEXC",-88
1402407436768,"Duvel",-83
1402407436780,"ARJANHUIJZER-PC_Network-2.4G",-81
1402407436781,"Mr-Brown",-91
1402407436781,"CORRYHENK",-92
1402407436782,"Ziggo",-84
1402407436783,"",-89
1402407436795,"Gijsbrecht16",-91
1402407436796,"Tele2modem-internet",-84
1402407436796,"Ziggo",-88
1402407436797,"Ziggo60CCB",-89
1402407436798,"FRITZ!Box Fon WLAN 7360",-88
1402407436798,"SitecomA1834C",-87
1402407437159,"Wi-Fi-netwerk van R. Kaasenbrood",-58
1402407437161,"utrecht3515",-64
1402407437162,"SpeedTouch367917",-63
1402407437162,"Wi-Fi-netwerk van R. Kaasenbrood",-62
1402407437177,"Vlinder",-80
1402407437179,"FRITZ!Box Fon WLAN 7360",-85
1402407437181,"Zy_private_CEXC",-88
1402407437182,"Duvel",-83
1402407437183,"ARJANHUIJZER-PC_Network-2.4G",-81
1402407437195,"Mr-Brown",-92
1402407437196,"CORRYHENK",-92
1402407437197,"Ziggo",-84
1402407437197,"",-88
1402407437198,"Gijsbrecht16",-91
1402407437212,"Tele2modem-internet",-84
1402407437213,"Ziggo",-90
1402407437214,"Ziggo60CCB",-89
1402407437214,"FRITZ!Box Fon WLAN 7360",-88
1402407437215,"SitecomA1834C",-87
1402407437607,"Wi-Fi-netwerk van R. Kaasenbrood",-58
1402407437609,"utrecht3515",-64
1402407437610,"SpeedTouch367917",-63
1402407437610,"Wi-Fi-netwerk van R. Kaasenbrood",-62
1402407437624,"Vlinder",-80
1402407437626,"FRITZ!Box Fon WLAN 7360",-85
1402407437629,"Zy_private_CEXC",-88
1402407437631,"Duvel",-83
1402407437632,"ARJANHUIJZER-PC_Network-2.4G",-81
1402407437645,"Mr-Brown",-92
1402407437645,"CORRYHENK",-92
1402407437646,"Ziggo",-84
1402407437647,"",-88
1402407437647,"Gijsbrecht16",-91
1402407437660,"Tele2modem-internet",-84
1402407437661,"Ziggo",-90
1402407437661,"Ziggo60CCB",-89
1402407437662,"FRITZ!Box Fon WLAN 7360",-88
1402407437674,"SitecomA1834C",-87
1402407438056,"Wi-Fi-netwerk van R. Kaasenbrood",-56
1402407438058,"utrecht3515",-64
1402407438059,"SpeedTouch367917",-61
1402407438078,"Wi-Fi-netwerk van R. Kaasenbrood",-62
1402407438080,"Vlinder",-82
1402407438083,"FRITZ!Box Fon WLAN 7360",-85
1402407438086,"Zy_private_CEXC",-90
1402407438087,"Duvel",-83
1402407438105,"ARJANHUIJZER-PC_Network-2.4G",-81
1402407438106,"Mr-Brown",-92
1402407438107,"CORRYHENK",-92
1402407438107,"Ziggo",-84
1402407438108,"",-89
1402407438121,"Gijsbrecht16",-91
1402407438122,"Tele2modem-internet",-91
1402407438122,"Ziggo",-90
1402407438123,"Ziggo60CCB",-89
1402407438135,"FRITZ!Box Fon WLAN 7360",-88
1402407438136,"SitecomA1834C",-87
1402407438137,"Zy_private_E4XHWM",-91
1402407438512,"Wi-Fi-netwerk van R. Kaasenbrood",-56
1402407438528,"utrecht3515",-64
1402407438531,"SpeedTouch367917",-61
1402407438532,"Wi-Fi-netwerk van R. Kaasenbrood",-62
1402407438532,"Vlinder",-82
1402407438533,"FRITZ!Box Fon WLAN 7360",-85
1402407438546,"Zy_private_CEXC",-90
1402407438547,"Duvel",-83
1402407438547,"ARJANHUIJZER-PC_Network-2.4G",-81
1402407438548,"Mr-Brown",-92
1402407438549,"CORRYHENK",-92
1402407438562,"Ziggo",-84
1402407438563,"",-89
1402407438563,"Gijsbrecht16",-91
1402407438564,"Tele2modem-internet",-91
1402407438576,"Ziggo",-90
1402407438578,"Ziggo60CCB",-89
1402407438578,"FRITZ!Box Fon WLAN 7360",-88
1402407438579,"SitecomA1834C",-87
1402407438580,"Zy_private_E4XHWM",-91
1402407438977,"Wi-Fi-netwerk van R. Kaasenbrood",-56
1402407438978,"utrecht3515",-65
1402407438979,"SpeedTouch367917",-61
1402407438979,"Wi-Fi-netwerk van R. Kaasenbrood",-62
1402407438994,"Vlinder",-85
1402407438996,"FRITZ!Box Fon WLAN 7360",-88
1402407438998,"Zy_private_CEXC",-92
1402407438998,"Duvel",-83
1402407439014,"ARJANHUIJZER-PC_Network-2.4G",-84
1402407439014,"Mr-Brown",-90
1402407439015,"CORRYHENK",-92
1402407439016,"Ziggo",-84
1402407439031,"",-88
